Customer ID,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
909313,F,29-10-1965,96.89,28-07-2023,"Freeman, Rodriguez and Poole",Market
887101,M,1/11/1952,30.21,10/3/2023,Weaver-Harris,Clothing
837610,F,31-10-1959,234.6,7/10/2023,Carter-Bryan,Market
953562,F,27-10-1973,2968.23,16-08-2023,"Ruiz, Schmidt and Lewis",Travel
926498,M,22-10-1993,167.68,10/7/2023,Mitchell-Gonzalez,Clothing
282259,F,20-10-2001,195.11,14-04-2023,"Gaines, Gordon and Ray",Cosmetic
631959,F,29-10-1965,252.12,22-07-2023,Duncan-Wilson,Clothing
781186,F,30-10-1963,129.86,25-07-2023,"Cervantes, Torres and Hill",Electronics
968627,M,1/11/1953,727.48,20-05-2023,"Mayer, Fox and Tanner",Electronics
813298,F,21-10-1997,1730.42,2/3/2023,"Gates, Poole and Robinson",Travel
534467,F,25-10-1981,235.93,25-07-2023,"Tapia, Rogers and Robbins",Market
805640,F,21-10-1997,1665.72,12/5/2023,Lee PLC,Travel
201247,F,29-10-1966,151.05,28-05-2023,"Leonard, Gray and Walsh",Cosmetic
366330,,21-10-1998,91.17,4/4/2023,Russo-Shields,Restaurant
760811,F,23-10-1989,88.39,14-05-2023,Stewart-Miller,Restaurant
772623,M,26-10-1979,256.61,28-04-2023,Murphy-Gordon,Electronics
740243,M,25-10-1981,264.73,6/10/2023,Vaughn-Butler,Market
969568,,29-10-1966,469.97,23-07-2023,Goodwin LLC,Electronics
577114,M,23-10-1988,2107.12,28-06-2023,Boyer-Rasmussen,Travel
822099,F,26-10-1976,122.17,24-07-2023,"Melendez, Howard and Colon",Cosmetic
643488,,1/11/1953,628.26,15-07-2023,"Brown, Kelly and Tucker",Electronics
651330,F,1/11/1955,34.9,4/4/2023,Morris PLC,Cosmetic
154518,M,22-10-1993,251.53,20-08-2023,Gonzalez-Vasquez,Clothing
963885,F,29-10-1964,87.99,2/2/2023,"Castillo, Miller and Martinez",Clothing
490218,M,2/11/1948,1622.21,25-05-2023,Goodman-Reynolds,Travel
516370,,22-10-1993,1874.74,29-06-2023,Smith-Greer,Travel
273732,F,25-10-1982,80.51,16-06-2023,"Porter, Parsons and Alvarez",Restaurant
407160,M,30-10-1962,111.37,31-05-2023,"Hernandez, Martinez and Horne",Cosmetic
814568,F,30-10-1961,103.61,16-01-2023,Caldwell-Barton,Cosmetic
538363,F,31-10-1958,2100.03,19-03-2023,Jackson and Sons,Travel
853507,F,22-10-1992,59.57,26-06-2023,"Hunter, Kim and Mccoy",Restaurant
881014,F,30-10-1961,1855.36,12/7/2023,Michael-Jones,Travel
629935,F,27-10-1975,71.61,21-09-2023,Shaw and Sons,Market
720703,F,25-10-1982,177.75,7/10/2023,Simpson Inc,Market
272852,F,20-10-2000,64.26,31-03-2023,Kim and Sons,Restaurant
398158,F,23-10-1990,2928.09,23-02-2023,May Inc,Travel
322068,M,20-10-2001,10.29,19-02-2023,"Scott, Nelson and Cruz",Restaurant
382265,,21-10-1999,230.5,7/4/2023,"Kim, Cobb and Park",Market
154,M,23-10-1991,12.85,24-01-2023,Gutierrez and Sons,Market
840604,M,2/11/1948,79.55,3/7/2023,"Davis, Moore and Calderon",Electronics
107445,F,29-10-1964,1351.06,30-03-2023,Parks-Gonzalez,Travel
863935,M,27-10-1975,87.77,27-05-2023,"Sutton, Ramos and Bell",Cosmetic
263858,F,20-10-2003,195.35,24-07-2023,"Alexander, Guerra and Tran",Cosmetic
429252,M,27-10-1975,84.51,9/3/2023,"Delgado, Hudson and Miller",Cosmetic
228676,M,21-10-1996,248.64,17-05-2023,Wheeler and Sons,Electronics
198042,M,1/11/1952,86.5,5/10/2023,Foster-Long,Cosmetic
747236,M,2/11/1949,355.45,25-07-2023,Fischer-Miller,Electronics
798895,,22-10-1995,136.27,28-06-2023,Harris Ltd,Cosmetic
553531,F,25-10-1981,41.59,17-05-2023,Nielsen PLC,Restaurant
18412,F,2/11/1948,45.56,1/5/2023,Miller PLC,Cosmetic
583905,F,29-10-1965,78.49,1/7/2023,Horton PLC,Cosmetic
722369,M,22-10-1994,289.97,26-09-2023,Thomas PLC,Clothing
216772,F,26-10-1978,106.22,13-06-2023,Gonzales Group,Market
127159,F,21-10-1999,32.34,27-01-2023,Andersen Inc,Restaurant
667371,M,20-10-2003,55.55,13-07-2023,"Barrett, Mahoney and Everett",Restaurant
32030,M,25-10-1983,154.41,2/2/2023,Hodge and Sons,Cosmetic
776842,M,1/11/1952,512.18,9/4/2023,Johnson PLC,Travel
772401,,22-10-1995,102.01,8/9/2023,Daniel-Rivera,Clothing
317586,M,23-10-1991,13.33,4/9/2023,Buckley-Wilson,Restaurant
33543,M,30-10-1963,230.34,22-01-2023,Martin Ltd,Market
714256,M,1/11/1952,921.26,27-06-2023,Lewis LLC,Travel
198233,F,28-10-1969,373.55,11/2/2023,"Madden, Martinez and Lee",Travel
395641,F,2/11/1950,34.67,27-02-2023,"Coleman, Morgan and Hicks",Restaurant
641145,,26-10-1976,70.67,26-01-2023,Collier Inc,Clothing
845195,F,2/11/1951,101.61,30-01-2023,Smith-Hoover,Clothing
821464,F,25-10-1983,83.35,2/7/2023,"Harris, Brown and Garcia",Restaurant
179706,,26-10-1978,72.89,7/1/2023,Brown-Richardson,Clothing
954278,M,22-10-1995,403.36,2/2/2023,Lee-Martinez,Electronics
268977,M,20-10-2002,29.1,29-08-2023,"Flores, Park and Steele",Clothing
50871,M,31-10-1958,210.51,14-09-2023,Hayes Ltd,Clothing
358867,F,2/11/1951,557.96,10/10/2023,"Taylor, Kaufman and Pierce",Electronics
495841,M,28-10-1968,93.07,20-06-2023,Gray and Sons,Electronics
757893,F,25-10-1983,318.94,1/8/2023,"Massey, Lee and Blanchard",Market
900245,F,19-10-2005,259.54,14-04-2023,Porter-Carter,Clothing
686462,F,24-10-1984,161.96,16-03-2023,Peterson PLC,Cosmetic
587811,F,20-10-2000,46.02,23-09-2023,Steele-Williamson,Cosmetic
595740,F,19-10-2004,93.49,4/3/2023,Green-Baker,Restaurant
760469,F,28-10-1968,478.78,6/5/2023,"Parker, Blackburn and Estes",Market
865560,M,19-10-2005,27.28,13-03-2023,Rush-Lee,Cosmetic
797592,F,31-10-1957,614.85,11/4/2023,Ellis-Figueroa,Electronics
117985,F,26-10-1976,444.22,14-08-2023,"Martin, Levy and Sullivan",Market
360554,M,31-10-1957,54.43,26-04-2023,Williams and Sons,Restaurant
903200,M,20-10-2001,392.82,6/4/2023,"Sanchez, Rodriguez and Robbins",Market
968218,M,31-10-1956,132.37,13-08-2023,Ray-Hughes,Cosmetic
928281,M,22-10-1992,321.47,11/8/2023,"Rowe, Green and Hunt",Travel
569435,M,21-10-1998,55.96,7/1/2023,"Davis, Farley and Rodriguez",Clothing
62704,M,23-10-1988,108.32,23-01-2023,Williams-Johnson,Cosmetic
895581,F,28-10-1970,566.7,2/7/2023,"Jones, Reyes and Kelley",Electronics
318852,F,22-10-1994,144.2,10/7/2023,Whitehead LLC,Cosmetic
825019,F,31-10-1956,191.89,28-02-2023,Smith PLC,Cosmetic
633573,F,31-10-1956,407.82,9/10/2023,"Chavez, Mendez and Lee",Market
324238,,26-10-1979,1458.49,3/10/2023,Smith-Douglas,Travel
411812,M,28-10-1971,771.88,6/1/2023,Anderson-Vincent,Electronics
33175,F,22-10-1995,21.72,6/3/2023,Rosales LLC,Clothing
846827,F,31-10-1956,2740.59,12/7/2023,"Hopkins, Ramirez and Foster",Travel
642131,M,24-10-1986,115.8,23-06-2023,Lyons Inc,Travel
183643,F,25-10-1981,56.8,4/9/2023,Adams LLC,Cosmetic
695867,,22-10-1994,21.73,7/1/2023,Park and Sons,Restaurant
992479,F,27-10-1973,586.75,12/6/2023,"Gay, Bean and Morgan",Travel
499919,F,31-10-1957,48.69,4/4/2023,Brock-Smith,Clothing
390299,,31-10-1956,248.88,3/8/2023,Smith-Adams,Market
279585,F,24-10-1984,381.88,18-09-2023,Benjamin-Richards,Market
54077,F,31-10-1959,137.3,12/4/2023,Mooney and Sons,Cosmetic
357484,M,26-10-1979,1773.45,7/7/2023,Fowler Inc,Travel
903141,F,30-10-1963,172.67,29-04-2023,Evans Group,Clothing
532372,F,24-10-1987,41.91,25-04-2023,"Dunn, Chavez and Fields",Clothing
121827,,21-10-1996,1188.81,26-05-2023,"Mann, Booker and Moss",Travel
877865,F,28-10-1969,53.81,21-06-2023,"Smith, Pena and Stevens",Restaurant
438872,F,2/11/1948,68.64,19-09-2023,"Robbins, Taylor and Lyons",Restaurant
976930,F,28-10-1969,362.68,4/7/2023,"Burgess, Carlson and Williams",Market
244732,M,1/11/1953,459.75,2/2/2023,"Bell, Sanchez and Huber",Market
775386,,20-10-2003,124.6,15-09-2023,Wilson and Sons,Cosmetic
886578,F,30-10-1961,523.14,2/10/2023,Wilson and Sons,Electronics
309242,M,26-10-1978,40.36,16-03-2023,Peters and Sons,Clothing
941541,F,1/11/1954,2122.87,13-10-2023,"Hunter, Harrison and Price",Travel
713210,,23-10-1990,1987.15,28-07-2023,Moss-Rodriguez,Travel
312372,M,25-10-1981,605.94,17-09-2023,Perry and Sons,Electronics
235743,M,19-10-2005,234.99,9/1/2023,"Collier, Durham and Wilson",Clothing
625064,F,30-10-1962,834.95,11/2/2023,Parker-Rodriguez,Travel
600081,F,20-10-2002,434.95,26-01-2023,Solomon LLC,Market
355691,F,24-10-1984,678.16,29-07-2023,"Kline, Raymond and Williams",Electronics
519459,M,22-10-1994,247.95,18-05-2023,Riley-Walker,Clothing
752393,F,30-10-1962,84.08,19-03-2023,Williams and Sons,Market
183690,M,30-10-1961,70.74,7/10/2023,"Price, Bailey and Short",Clothing
301546,M,25-10-1983,344.49,25-05-2023,Horn LLC,Market
805583,M,20-10-2000,246.5,2/3/2023,Hunter and Sons,Clothing
661159,M,22-10-1995,139.56,6/6/2023,Hall-Williams,Clothing
327653,M,29-10-1965,14.03,28-03-2023,Powell-Perez,Restaurant
208954,M,2/11/1948,107.5,12/4/2023,Mathis Group,Electronics
142049,F,20-10-2001,199.38,25-05-2023,Henderson PLC,Cosmetic
608366,F,25-10-1981,165.3,20-02-2023,Johnson-Marshall,Cosmetic
880034,F,22-10-1992,139.95,21-07-2023,"Washington, Garrett and Moon",Cosmetic
258441,F,25-10-1980,58.37,15-02-2023,Walker Inc,Cosmetic
741100,F,25-10-1981,209.58,16-05-2023,Hebert-Jackson,Market
841586,F,22-10-1993,93.25,9/10/2023,Barnes-Cruz,Restaurant
365239,M,19-10-2004,334.14,4/5/2023,Sanchez-Franco,Market
406058,,22-10-1995,765.38,30-09-2023,Russo LLC,Travel
64325,,21-10-1998,81.22,18-08-2023,Rivera-Cisneros,Restaurant
285874,M,19-10-2004,1638.51,1/4/2023,Jimenez PLC,Travel
231291,,26-10-1977,2736.24,22-03-2023,Miles-Bryant,Travel
208221,F,24-10-1987,119.93,1/6/2023,Garcia-Barr,Cosmetic
222302,M,25-10-1980,54.17,30-07-2023,Wolf Group,Restaurant
672908,M,26-10-1978,194.75,31-03-2023,"Long, Clark and Yates",Cosmetic
791106,F,29-10-1964,1140.62,12/3/2023,Gonzalez-Nichols,Travel
745678,M,22-10-1995,76.2,8/5/2023,"Peterson, Wolfe and Crosby",Clothing
551523,M,25-10-1980,160.42,25-01-2023,Bernard-Young,Market
811283,F,26-10-1979,832.28,7/7/2023,Barajas-Gay,Travel
542504,F,31-10-1959,22.15,29-05-2023,"Hill, Perry and Schultz",Market
959072,M,20-10-2000,17.34,27-04-2023,Sellers Inc,Market
678066,M,28-10-1969,837.47,18-07-2023,"Ochoa, Davis and Garrett",Electronics
891240,F,27-10-1973,93.33,17-04-2023,Smith Ltd,Restaurant
645380,M,28-10-1969,540.23,1/10/2023,Duffy-Williams,Travel
140741,F,24-10-1987,50.2,13-05-2023,Higgins-Chambers,Restaurant
917245,M,30-10-1960,125.99,23-07-2023,Choi and Sons,Cosmetic
3720,M,27-10-1974,1264.03,11/1/2023,Vazquez Ltd,Travel
803010,M,20-10-2002,361.16,4/9/2023,Craig-Santiago,Market
472084,F,25-10-1980,779.69,18-02-2023,"Smith, Bailey and Adams",Travel
5385,F,1/11/1952,87.19,7/7/2023,Frazier-Hoffman,Market
763446,M,28-10-1970,331.61,1/2/2023,Osborne-Rodriguez,Market
447225,M,27-10-1974,455.75,26-04-2023,"Simon, Wilson and Lambert",Electronics
281360,,30-10-1960,154.13,10/4/2023,Miller-Lee,Clothing
714031,F,28-10-1968,53.26,1/10/2023,Garcia-Blackburn,Restaurant
813079,F,20-10-2003,406.49,24-04-2023,"Brown, Brown and Turner",Electronics
441010,F,22-10-1995,490.35,12/1/2023,Hall PLC,Electronics
356182,F,28-10-1968,183.84,1/5/2023,"Singh, Cooley and Perez",Clothing
225624,M,20-10-2001,1479.4,3/9/2023,"Mcfarland, Oneill and Castillo",Travel
357821,M,26-10-1979,1645.48,17-01-2023,"Chambers, Ali and Melendez",Travel
38523,M,27-10-1972,54.06,27-04-2023,"Quinn, Little and Scott",Clothing
285125,,2/11/1948,210.63,10/9/2023,Lewis-Gordon,Clothing
185971,M,1/11/1952,212.11,4/4/2023,Bailey-Austin,Clothing
697128,M,20-10-2003,162.17,18-04-2023,Young and Sons,Cosmetic
875277,M,25-10-1981,131.9,15-03-2023,"Woods, Combs and Fuentes",Market
429959,M,21-10-1999,28.26,28-03-2023,Wilkinson PLC,Restaurant
376740,F,2/11/1950,96.21,6/2/2023,"Adams, Nguyen and Weeks",Restaurant
637082,M,26-10-1979,192.94,21-01-2023,Bradford PLC,Electronics
12850,M,28-10-1968,2840.98,5/6/2023,"Burns, Burton and Watkins",Travel
756116,F,29-10-1967,89.68,4/1/2023,Kelley Inc,Market
639925,,25-10-1983,316.81,24-04-2023,Matthews-Gibson,Travel
79996,M,1/11/1954,298.72,11/4/2023,Ruiz-Reynolds,Travel
612041,M,31-10-1958,165.85,16-07-2023,Kemp LLC,Market
599120,,27-10-1973,577.13,14-04-2023,Grant-Lynch,Travel
430653,F,20-10-2002,347.01,29-05-2023,Weaver-Hale,Market
247330,M,31-10-1956,1364.54,22-05-2023,"Franklin, Beltran and Johnson",Travel
877891,,2/11/1951,87.97,7/6/2023,Olsen-Munoz,Clothing
639838,F,23-10-1990,931.28,4/2/2023,"Harris, Montgomery and Richardson",Electronics
407335,M,1/11/1953,253.03,2/7/2023,Vincent PLC,Clothing
485858,M,25-10-1982,185.86,6/6/2023,Fox Ltd,Electronics
923884,M,25-10-1982,2092.03,24-09-2023,Shelton-Reynolds,Travel
274522,M,24-10-1986,183.37,15-08-2023,Hutchinson-Mitchell,Clothing
539312,M,29-10-1967,250.4,3/2/2023,"Anderson, Glover and Andrews",Clothing
608547,F,28-10-1969,147.3,14-08-2023,Thompson-Jackson,Cosmetic
932880,M,19-10-2005,68.55,13-03-2023,Chambers PLC,Restaurant
33984,F,31-10-1956,56.99,23-07-2023,Carlson and Sons,Cosmetic
940878,F,28-10-1968,396.4,10/8/2023,"Arnold, Johnson and Murphy",Electronics
475777,M,26-10-1976,130.37,9/7/2023,Casey-Holmes,Cosmetic
254460,F,1/11/1954,138.83,15-09-2023,"Burke, Bell and Petersen",Market
28898,,25-10-1980,145.95,29-07-2023,"Maynard, Sanders and Chavez",Clothing
339012,F,27-10-1972,136.14,11/3/2023,Hopkins PLC,Cosmetic
940923,F,21-10-1999,42.74,6/1/2023,Johnson-Allen,Clothing
234405,F,19-10-2005,81.11,14-02-2023,Hood-May,Restaurant
325324,,22-10-1992,220.85,21-09-2023,"Pittman, Maldonado and Greene",Clothing
686268,,31-10-1956,111.06,7/7/2023,Martinez Ltd,Cosmetic
119389,F,30-10-1962,402.95,5/1/2023,Richards Ltd,Market
616922,M,29-10-1965,741.93,22-04-2023,"Evans, Simmons and Boyer",Travel
865947,M,31-10-1956,397.31,14-06-2023,Andrews and Sons,Electronics
15035,F,21-10-1997,1609.8,2/8/2023,"Page, Green and Smith",Travel
288311,F,29-10-1967,1911.54,11/9/2023,"Torres, Miller and Perez",Travel
135625,M,29-10-1966,60.55,8/3/2023,Erickson Inc,Restaurant
183206,F,30-10-1960,527.51,6/7/2023,"Elliott, Oconnor and Rogers",Electronics
947995,F,19-10-2005,231.96,11/5/2023,Mills-Smith,Electronics
270111,F,24-10-1986,1268.55,18-07-2023,"Parks, Hull and Jordan",Travel
752349,M,20-10-2003,293.65,5/1/2023,"Mendez, Clark and Martinez",Clothing
818735,M,26-10-1979,808.57,15-02-2023,"Jackson, Curtis and Ellison",Electronics
388853,M,31-10-1957,34.41,7/8/2023,Walker and Sons,Restaurant
967617,F,23-10-1989,2561.81,10/9/2023,"Fuller, Herrera and Jackson",Travel
750765,F,28-10-1970,74.28,27-01-2023,Harris-Hayden,Clothing
832342,M,26-10-1979,168.03,1/5/2023,Gibson Ltd,Clothing
250029,F,23-10-1991,258.24,8/6/2023,Sampson-Higgins,Electronics
385422,M,28-10-1969,53.82,12/6/2023,Gates Inc,Cosmetic
374116,F,31-10-1958,60.85,9/9/2023,Collins LLC,Restaurant
210296,F,19-10-2005,197.75,26-01-2023,"Chandler, Hunt and Williams",Cosmetic
77036,F,19-10-2005,168.58,24-05-2023,Mckenzie and Sons,Clothing
551688,,1/11/1954,151.49,2/5/2023,"Bowen, Barr and Mccann",Clothing
211497,F,21-10-1997,408.93,31-01-2023,Flores-Foster,Market
812908,F,27-10-1974,76.3,17-06-2023,Alexander LLC,Restaurant
768357,F,2/11/1950,248.15,4/10/2023,"Edwards, Miller and Martin",Clothing
155566,F,25-10-1982,511.83,17-09-2023,Martinez PLC,Electronics
652336,M,30-10-1963,237.57,7/1/2023,Johnson-Wolfe,Clothing
429515,M,29-10-1967,238.99,3/2/2023,Rowland-Henry,Clothing
843350,M,2/11/1950,180.23,4/3/2023,Dominguez-Simpson,Cosmetic
132909,M,2/11/1949,2611.46,29-07-2023,"Cisneros, Wright and Bishop",Travel
922853,M,29-10-1967,1137.91,19-07-2023,Thomas-Gonzalez,Travel
400019,,30-10-1961,221.14,6/3/2023,King-Rodriguez,Clothing
481348,F,23-10-1990,10.19,7/7/2023,Hernandez-Webb,Restaurant
688612,M,23-10-1989,13.9,8/3/2023,Newman-Santos,Cosmetic
736306,M,28-10-1968,422.69,11/8/2023,Fernandez-Lee,Market
11030,M,24-10-1986,51.04,16-03-2023,Williams-Owens,Cosmetic
767804,F,20-10-2003,311.79,28-05-2023,Jacobson Ltd,Market
640622,M,23-10-1991,66.86,9/1/2023,Cervantes-Salazar,Restaurant
402059,M,27-10-1973,61.32,31-01-2023,Long PLC,Restaurant
347055,F,29-10-1965,39.19,8/3/2023,Smith and Sons,Restaurant
746051,M,21-10-1996,170.72,2/2/2023,Perez-Jackson,Clothing
121400,M,19-10-2005,337.3,14-08-2023,Curtis-Dixon,Market
329990,F,24-10-1985,2180.28,3/6/2023,Caldwell-Hardin,Travel
205859,M,26-10-1978,45.45,3/1/2023,Douglas-Vaughn,Restaurant
525484,M,31-10-1959,10.33,6/1/2023,Moss PLC,Cosmetic
582040,M,28-10-1969,2786.83,22-05-2023,Webb-Moore,Travel
813997,M,23-10-1988,54.56,28-03-2023,"Phillips, Bruce and Camacho",Restaurant
416684,F,28-10-1970,125.18,11/4/2023,Allen LLC,Cosmetic
336687,M,27-10-1973,484.42,30-03-2023,"Ford, Harris and Rivera",Market
790963,F,30-10-1960,37.43,16-07-2023,"Cooley, Brown and Ford",Cosmetic
731970,M,22-10-1992,1316.57,24-08-2023,Fischer Group,Travel
657203,M,27-10-1975,545.73,26-07-2023,Glenn-Nelson,Electronics
573085,M,30-10-1961,38.16,26-09-2023,Barrett-Boyd,Restaurant
89862,M,21-10-1997,685.07,27-02-2023,Sanders Inc,Travel
781725,M,31-10-1957,324.5,27-03-2023,Sanchez-Johnston,Electronics
904729,,27-10-1975,91.78,30-04-2023,Anderson-Torres,Restaurant
713531,F,24-10-1984,2025.19,20-01-2023,Martinez and Sons,Travel
407570,M,2/11/1949,89.35,21-07-2023,Joyce-Snyder,Cosmetic
817283,M,21-10-1996,924.81,16-08-2023,Nicholson-Adams,Electronics
19032,F,30-10-1963,28.61,29-01-2023,Mayer-Martin,Restaurant
275224,,1/11/1953,51.55,31-08-2023,"French, Cain and Johnson",Restaurant
946062,F,26-10-1979,260.09,27-04-2023,Gomez Ltd,Clothing
145844,F,30-10-1963,73.82,21-06-2023,Smith and Sons,Cosmetic
661531,M,28-10-1970,174.38,14-10-2023,Harrington-Jones,Cosmetic
971810,M,2/11/1950,1532.35,4/7/2023,"Rodriguez, Shields and Mendoza",Travel
898027,F,26-10-1977,28.16,4/7/2023,Patterson Ltd,Clothing
411504,M,22-10-1995,44.85,31-05-2023,Howard Inc,Market
276485,M,22-10-1995,624.68,27-06-2023,"Hall, Marshall and Martin",Travel
381708,,25-10-1983,90.04,6/5/2023,"Jensen, Sullivan and Macias",Restaurant
90729,M,26-10-1976,2482.85,28-09-2023,Villegas PLC,Travel
25462,F,29-10-1967,232,21-09-2023,Jimenez-Fisher,Electronics
19673,F,30-10-1962,112.01,30-06-2023,"Thompson, Walker and Harris",Market
735454,,19-10-2005,911.41,8/1/2023,"Thomas, Barnett and Edwards",Electronics
231447,M,25-10-1981,190.91,12/9/2023,Callahan LLC,Cosmetic
462330,F,23-10-1990,116.49,22-08-2023,Hansen LLC,Electronics
421654,M,22-10-1995,1366.58,27-06-2023,Blanchard PLC,Travel
247602,F,20-10-2000,289.9,8/10/2023,"Brandt, Hall and Garrett",Clothing
33495,F,25-10-1983,100.31,17-04-2023,Hunter Inc,Electronics
443051,F,29-10-1967,115.03,8/1/2023,"Chavez, Simpson and Myers",Clothing
384292,M,21-10-1997,356.59,2/6/2023,Johnson Ltd,Electronics
259274,M,28-10-1968,377.1,30-05-2023,Reid Group,Market
139381,F,26-10-1978,905.8,1/3/2023,Powers LLC,Electronics
788619,F,29-10-1965,108.94,13-04-2023,"Daniels, Tran and Watts",Electronics
223432,F,25-10-1982,223.43,12/10/2023,"Mendoza, Evans and Sutton",Market
309516,F,28-10-1968,286.63,28-07-2023,"Sandoval, Weaver and Rivera",Market
665567,F,25-10-1981,21,11/10/2023,"Smith, Williams and Burton",Cosmetic
92951,,31-10-1958,2388.34,27-06-2023,"Reyes, Thompson and Adkins",Travel
463971,M,30-10-1963,117.49,5/3/2023,Dudley Group,Electronics
143746,F,2/11/1949,859.45,30-01-2023,Klein-Russell,Electronics
999103,M,21-10-1996,286.12,8/1/2023,Lopez LLC,Electronics
110964,M,25-10-1982,239.47,10/3/2023,Glover-Pennington,Clothing
409832,M,20-10-2001,21.63,21-09-2023,Pena-Cisneros,Market
368844,M,25-10-1981,912.28,14-06-2023,Taylor-Morales,Electronics
260984,M,21-10-1999,79.09,2/5/2023,"Petersen, Diaz and Mosley",Market
510255,M,21-10-1996,41.95,23-01-2023,Gutierrez Ltd,Cosmetic
706689,,30-10-1960,915.78,14-05-2023,Johnson LLC,Electronics
951727,F,2/11/1950,72.76,24-03-2023,Jones-Lane,Cosmetic
603533,F,26-10-1979,208.49,25-03-2023,Gardner-Douglas,Clothing
70562,F,30-10-1962,2008.83,9/6/2023,"Lewis, Marshall and Lee",Travel
269428,F,27-10-1975,245.66,21-05-2023,Adams PLC,Electronics
211879,M,20-10-2000,161.88,17-01-2023,Smith Ltd,Cosmetic
634014,F,29-10-1964,86.71,21-02-2023,"Holden, Hodge and Jones",Electronics
962831,M,30-10-1961,85.72,18-05-2023,Vega-Murphy,Electronics
503987,M,23-10-1988,41.82,6/10/2023,"Brown, Price and Marshall",Restaurant
853441,,26-10-1979,411.2,1/2/2023,Taylor Ltd,Travel
1890,F,20-10-2002,2555.69,2/1/2023,Livingston LLC,Travel
426109,M,23-10-1988,42.33,27-07-2023,Holland and Sons,Restaurant
715725,F,21-10-1998,675.64,4/10/2023,Jackson LLC,Electronics
335962,M,30-10-1963,1643.87,13-10-2023,Quinn and Sons,Travel
299448,M,2/11/1948,58.71,3/7/2023,"Small, Lewis and Clarke",Restaurant
135340,F,1/11/1955,1395.21,11/8/2023,Glover-Taylor,Travel
740857,M,27-10-1974,800.4,18-08-2023,"Wolfe, Blackwell and Morrison",Electronics
409345,F,29-10-1964,186.64,9/9/2023,Mcclain Ltd,Cosmetic
275551,,26-10-1978,46.31,25-03-2023,Hernandez LLC,Clothing
46492,M,26-10-1977,253.82,3/9/2023,"Johnson, Mills and Mccullough",Electronics
854759,M,28-10-1968,20.02,7/3/2023,Mendez-Ford,Cosmetic
299053,F,26-10-1978,485.31,24-08-2023,Johnson PLC,Electronics
481466,M,2/11/1948,291.28,5/2/2023,"Paul, Cross and Robinson",Electronics
132936,M,24-10-1986,71.23,26-05-2023,Jones LLC,Cosmetic
48263,F,21-10-1997,442.38,12/1/2023,Fletcher PLC,Market
481389,,19-10-2005,673.68,1/5/2023,"Contreras, Perez and Simmons",Electronics
401834,,29-10-1964,256.68,18-08-2023,Miller Inc,Market
829221,M,22-10-1993,177.24,3/10/2023,Kennedy Group,Clothing
822249,F,22-10-1995,714.25,12/9/2023,Brown-Freeman,Travel
468124,F,29-10-1965,124.04,3/3/2023,"Bell, Hernandez and Villa",Clothing
685166,F,30-10-1963,394.9,3/10/2023,"Lane, Thomas and Kim",Travel
419444,M,23-10-1990,195.94,30-07-2023,Mcclain-Washington,Market
845457,F,20-10-2002,477.39,4/9/2023,Henson Inc,Market
152432,M,19-10-2005,102.53,16-03-2023,Allen Inc,Market
543368,F,22-10-1995,147.66,23-06-2023,Burke-Torres,Clothing
317688,M,1/11/1954,55.75,17-04-2023,Ross-Gray,Restaurant
